Time,Engine speed,AFR desired,02 Correction,Boost actual,Boost requested,Boost duty,Intake temp,TPS,Timing advance,Knock cyl 1,Knock cyl 2,Knock cyl 3,Knock cyl 4,Engine Load,Engine load spec.,Mass air flow,Coolant temp,Battery voltage,Injection time
10:27:11:2582,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:11:3410,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:11:4437,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:11:5250,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:11:6267,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:11:7079,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:11:8094,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:11:8908,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:11:9720,1160,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:0738,1160,,0.0,117.3,117.3,2.0,,4.3,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:1554,1160,,0.0,117.3,117.3,2.0,,4.3,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:2194,1160,,0.0,117.3,117.3,2.0,,4.3,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:2994,1200,,0.0,117.3,117.3,2.0,,4.3,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:3776,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:4698,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:5512,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:6523,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:7340,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:8251,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:12:9269,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:0281,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:1325,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:1965,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:2923,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:3939,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:4754,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:5871,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:7037,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:7858,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:8488,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:9128,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:13:9869,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:14:0642,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:14:1697,1160,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:14:2476,1160,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:14:3317,1160,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,87.0,,
10:27:14:4118,1160,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:14:4919,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:14:5680,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:14:6689,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:14:7701,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:14:8598,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:14:9438,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:15:0178,1200,,0.0,118.0,118.0,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:15:1297,1200,,0.0,118.0,118.0,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:15:2072,1200,,0.0,118.0,118.0,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:15:2844,1200,,0.0,118.0,118.0,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:15:3710,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:15:4550,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:15:5349,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:15:6300,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:15:7086,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:15:8021,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:15:8872,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:15:9745,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:16:0761,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:16:1665,1200,,0.0,117.3,117.3,2.0,,4.3,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:16:2506,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:16:3388,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:16:4419,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:16:5230,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:16:6630,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:16:7633,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:16:8482,1200,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:16:9394,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:17:0409,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:1433,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:2091,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:2851,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:3557,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:4573,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:5415,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:6402,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:7286,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:8040,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:8843,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:17:9750,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:18:0409,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:18:1209,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:18:1987,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:18:2788,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:18:3481,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:18:4431,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:18:5479,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:18:6538,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:18:7375,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:18:8391,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:18:9204,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:19:0020,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:19:0798,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:19:1769,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:19:2600,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:19:3240,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.4,88.0,,
10:27:19:4041,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:19:4891,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:19:5709,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:19:6720,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:19:7577,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:19:8549,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:19:9364,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:20:0134,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:20:1087,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:20:2297,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:20:3121,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:20:3937,1160,,0.0,117.3,117.3,2.0,,4.3,3.8,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:20:4966,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:20:6168,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:20:7289,1160,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:20:8304,1200,,0.0,117.3,117.3,2.0,,4.3,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:20:9321,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:21:0235,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:21:1295,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:21:2108,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:21:2922,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:21:3689,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:21:4704,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:21:5555,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:21:6835,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:21:7854,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:21:8767,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:21:9581,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:22:0390,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:22:1489,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:22:2289,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:22:3089,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:22:3877,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:22:4658,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:22:5401,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:22:6183,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:22:7406,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:22:8126,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:22:8855,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:22:9623,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,88.0,,
10:27:23:0343,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:23:1103,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:23:1903,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,88.0,,
10:27:23:2693,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:23:3487,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:23:4315,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:23:5075,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:23:5859,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:23:7051,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:23:7832,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:23:8596,1200,,0.0,118.0,118.0,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:23:9399,1200,,0.0,118.0,118.0,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:24:0082,1200,,0.0,118.0,118.0,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:24:0849,1200,,0.0,118.0,118.0,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:24:1934,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:24:2755,1200,,0.0,117.3,117.3,2.0,,3.9,5.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:24:3447,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:24:4252,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:24:5023,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:24:5879,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:24:6979,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:24:7877,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:24:8689,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:24:9466,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:25:0270,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:25:1087,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:25:2186,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:25:2986,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:25:3808,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:25:4632,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:25:5432,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:25:6403,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:25:7372,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:25:8172,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:25:8968,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:25:9911,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:26:0727,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:26:1777,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:26:2577,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:26:3377,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:26:4189,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.4,89.0,,
10:27:26:5053,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.4,89.0,,
10:27:26:5824,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.4,89.0,,
10:27:26:6762,1200,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.4,89.0,,
10:27:26:7569,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:26:8328,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:26:9190,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:26:9990,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:0658,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:1537,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:2217,1200,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:2972,1160,,0.0,117.3,117.3,2.0,,3.9,1.5,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:3785,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:4585,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:5425,1160,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:6417,1200,,0.0,117.3,117.3,2.0,,3.9,2.3,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:7283,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:8166,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:8944,1200,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:27:9757,1160,,0.0,117.3,117.3,2.0,,3.9,3.0,0.00,0.00,0.00,0.00,16.5,,4.3,89.0,,
10:27:28:0557,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:28:1452,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:28:2108,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:28:2888,1160,,0.0,117.3,117.3,2.0,,3.9,4.5,0.00,0.00,0.00,0.00,16.5,,4.2,89.0,,
10:27:28:3688,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.4,89.0,,
10:27:28:4496,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.4,89.0,,
10:27:28:5277,1160,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.4,89.0,,
10:27:28:6099,1200,,0.0,117.3,117.3,2.0,,3.9,3.8,0.00,0.00,0.00,0.00,16.5,,4.4,89.0,,
